# plants telemetry experiment - schema_version=2 mode=experiment experiment_id=20260701_180122_p04_p05_water_halfcup_quartercup subject=p04_p05_water_halfcup_quartercup sample_rate_s=1.0 logger=experiment_capture_0_1
# fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# log_start_utc=2026-07-01T18:01:24.941Z tz_offset=-05:00 mode=experiment - isolated experiment capture; NOT a monitor log (never stitch into the baseline)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,mode,subject,experiment_id,sample_rate_s,label
plants.soil,2026-07-01T18:01:27.223Z,2026-07-01 13:01:27.223,25,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4358,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3066,,,OK,,,,,level=air-dry;role=diag;spread=31;gpio=36,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s3
plants.soil,2026-07-01T18:01:27.296Z,2026-07-01 13:01:27.296,26,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4358,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3133,,,OK,,,,,level=air-dry;role=diag;spread=21;gpio=39,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s4
plants.soil,2026-07-01T18:01:27.371Z,2026-07-01 13:01:27.371,27,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4358,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,2703,,,OK,,,,,level=dry;role=disp;spread=21;gpio=34,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s1
plants.soil,2026-07-01T18:01:27.443Z,2026-07-01 13:01:27.443,28,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4358,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2634,,,OK,,,,,level=dry;role=disp;spread=21;gpio=35,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s2
plants.env,2026-07-01T18:01:27.517Z,2026-07-01 13:01:27.517,29,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4624,SHT45,sht45,breadboard_near_esp32,ambient_temp,26994,27.08,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,sht45
plants.env,2026-07-01T18:01:27.589Z,2026-07-01 13:01:27.589,30,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4624,SHT45,sht45,breadboard_near_esp32,ambient_rh,28731,48.80,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,sht45
plants.env,2026-07-01T18:01:27.687Z,2026-07-01 13:01:27.687,31,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4624,AS7263,as7263,breadboard_near_esp32,nir_610,552,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:27.767Z,2026-07-01 13:01:27.767,32,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4624,AS7263,as7263,breadboard_near_esp32,nir_680,45771,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:27.843Z,2026-07-01 13:01:27.843,33,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4624,AS7263,as7263,breadboard_near_esp32,nir_730,1014,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:27.923Z,2026-07-01 13:01:27.923,34,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,4624,AS7263,as7263,breadboard_near_esp32,nir_760,1432,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
