plants.soil,2026-07-01T17:30:26.805Z,2026-07-01 12:30:26.805,3037,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267206,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,2342,,,OK,,,,,level=dry;role=disp;spread=22;gpio=36,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s3
plants.soil,2026-07-01T17:30:26.872Z,2026-07-01 12:30:26.872,3038,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267206,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,1707,,,OK,,,,,level=OK;role=disp;spread=20;gpio=39,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s4
plants.soil,2026-07-01T17:30:26.954Z,2026-07-01 12:30:26.954,3039,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267206,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,1363,,,OK,,,,,level=well watered;role=disp;spread=39;gpio=34,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s1
plants.soil,2026-07-01T17:30:27.039Z,2026-07-01 12:30:27.039,3040,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267206,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2566,,,OK,,,,,level=dry;role=disp;spread=31;gpio=35,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,s2
plants.env,2026-07-01T17:30:27.105Z,2026-07-01 12:30:27.105,3041,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267472,SHT45,sht45,breadboard_near_esp32,ambient_temp,26928,26.91,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,sht45
plants.env,2026-07-01T17:30:27.184Z,2026-07-01 12:30:27.184,3042,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267472,SHT45,sht45,breadboard_near_esp32,ambient_rh,28708,48.76,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,sht45
plants.env,2026-07-01T17:30:27.290Z,2026-07-01 12:30:27.290,3043,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267472,AS7263,as7263,breadboard_near_esp32,nir_610,360,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:27.372Z,2026-07-01 12:30:27.372,3044,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267472,AS7263,as7263,breadboard_near_esp32,nir_680,972,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:27.451Z,2026-07-01 12:30:27.451,3045,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267472,AS7263,as7263,breadboard_near_esp32,nir_730,242,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
plants.env,2026-07-01T17:30:27.522Z,2026-07-01 12:30:27.522,3046,259815,Sprout ESP32,0.7.0,experiment_capture_0_1,267472,AS7263,as7263,breadboard_near_esp32,nir_760,440,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,s1s2_P02_-_s3s4_P03,20260701_172559_s1s2_P02_-_s3s4_P03,1.0,as7263
