# log_start_utc=2026-07-27T00:00:06.687Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-27T16:05:21.996Z,2026-07-27 11:05:21.996,14147,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525150033,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1334,,,OK,,,987.6,,name=c5off1;level=well watered;role=disp;spread=20;gpio=4;device_seq=70017;time_source=device_synced;device_timestamp_utc=2026-07-27T16:05:02.146Z;config_id=170b1c1e;rssi=-62;uptime_s=525150;heap=151880;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:05:21.996Z,2026-07-27 11:05:21.996,14148,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525150033,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1726,,,OK,,,987.6,,name=c5off1;level=needs water;role=disp;spread=6;gpio=5;device_seq=70018;time_source=device_synced;device_timestamp_utc=2026-07-27T16:05:02.146Z;config_id=170b1c1e;rssi=-62;uptime_s=525150;heap=151880;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:05:21.996Z,2026-07-27 11:05:21.996,14149,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525150033,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1597,,,OK,,,987.6,,name=c5off1;level=OK;role=disp;spread=16;gpio=6;device_seq=70019;time_source=device_synced;device_timestamp_utc=2026-07-27T16:05:02.146Z;config_id=170b1c1e;rssi=-62;uptime_s=525150;heap=151880;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T16:05:21.996Z,2026-07-27 11:05:21.996,14150,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525150717,ESP32,esp32_die,on_chip,die_temp,,26.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-27T16:05:52.653Z,2026-07-27 11:05:52.653,14151,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525180033,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1205,,,OK,,,987.6,,name=c5off1;level=overwatered;role=disp;spread=14;gpio=1;device_seq=70020;time_source=device_synced;device_timestamp_utc=2026-07-27T16:05:32.146Z;config_id=170b1c1e;rssi=-62;uptime_s=525180;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:05:52.653Z,2026-07-27 11:05:52.653,14152,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525180033,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1316,,,OK,,,987.6,,name=c5off1;level=well watered;role=disp;spread=10;gpio=4;device_seq=70021;time_source=device_synced;device_timestamp_utc=2026-07-27T16:05:32.146Z;config_id=170b1c1e;rssi=-62;uptime_s=525180;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:05:52.653Z,2026-07-27 11:05:52.653,14153,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525180033,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1725,,,OK,,,987.6,,name=c5off1;level=needs water;role=disp;spread=8;gpio=5;device_seq=70022;time_source=device_synced;device_timestamp_utc=2026-07-27T16:05:32.146Z;config_id=170b1c1e;rssi=-62;uptime_s=525180;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T16:05:52.653Z,2026-07-27 11:05:52.653,14154,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525180033,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1580,,,OK,,,987.6,,name=c5off1;level=OK;role=disp;spread=10;gpio=6;device_seq=70023;time_source=device_synced;device_timestamp_utc=2026-07-27T16:05:32.146Z;config_id=170b1c1e;rssi=-62;uptime_s=525180;heap=152400;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T16:05:52.653Z,2026-07-27 11:05:52.653,14155,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525180717,ESP32,esp32_die,on_chip,die_temp,,26.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-27T16:06:22.916Z,2026-07-27 11:06:22.916,14156,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,525210033,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1219,,,OK,,,987.6,,name=c5off1;level=overwatered;role=disp;spread=10;gpio=1;device_seq=70024;time_source=device_synced;device_timestamp_utc=2026-07-27T16:06:02.146Z;config_id=170b1c1e;rssi=-56;uptime_s=525210;heap=152644;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
