# plants telemetry experiment - schema_version=2 mode=experiment experiment_id=20260701_185816_p07_cachepot_retention_check_no_water subject=p07_cachepot_retention_check_no_water sample_rate_s=1.0 logger=experiment_capture_0_1
# fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# log_start_utc=2026-07-01T18:58:19.207Z tz_offset=-05:00 mode=experiment - isolated experiment capture; NOT a monitor log (never stitch into the baseline)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,mode,subject,experiment_id,sample_rate_s,label
plants.env,2026-07-01T18:58:22.427Z,2026-07-01 13:58:22.427,34,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4868,AS7263,as7263,breadboard_near_esp32,nir_760,67,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:22.494Z,2026-07-01 13:58:22.494,35,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4868,AS7263,as7263,breadboard_near_esp32,nir_810,71,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.env,2026-07-01T18:58:22.575Z,2026-07-01 13:58:22.575,36,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,4868,AS7263,as7263,breadboard_near_esp32,nir_860,205,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
plants.soil,2026-07-01T18:58:22.811Z,2026-07-01 13:58:22.811,37,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5669,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3181,,,OK,,,,,level=air-dry;role=diag;spread=14;gpio=36,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,notinuse
plants.soil,2026-07-01T18:58:22.886Z,2026-07-01 13:58:22.886,38,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5669,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3178,,,OK,,,,,level=air-dry;role=diag;spread=36;gpio=39,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,notinuse
plants.soil,2026-07-01T18:58:22.963Z,2026-07-01 13:58:22.963,39,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5669,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3188,,,OK,,,,,level=air-dry;role=diag;spread=50;gpio=34,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,s1
plants.soil,2026-07-01T18:58:23.024Z,2026-07-01 13:58:23.024,40,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5669,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3111,,,OK,,,,,level=air-dry;role=diag;spread=29;gpio=35,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,s2
plants.env,2026-07-01T18:58:23.113Z,2026-07-01 13:58:23.113,41,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5997,SHT45,sht45,breadboard_near_esp32,ambient_temp,27545,28.55,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,sht45
plants.env,2026-07-01T18:58:23.194Z,2026-07-01 13:58:23.194,42,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5997,SHT45,sht45,breadboard_near_esp32,ambient_rh,27403,46.27,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,sht45
plants.env,2026-07-01T18:58:23.324Z,2026-07-01 13:58:23.324,43,3ea054,Sprout ESP32,0.7.0,experiment_capture_0_1,5997,AS7263,as7263,breadboard_near_esp32,nir_610,8,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p07_cachepot_retention_check_no_water,20260701_185816_p07_cachepot_retention_check_no_water,1.0,as7263
