# log_start_utc=2026-07-12T01:18:47.356Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-12T01:20:49.409Z,2026-07-11 20:20:49.409,21,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4290001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=259;gpio=1;device_seq=568;time_source=device_synced;device_timestamp_utc=2026-07-12T01:20:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4290;heap=153252;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:20:49.409Z,2026-07-11 20:20:49.409,22,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4290001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=260;gpio=4;device_seq=569;time_source=device_synced;device_timestamp_utc=2026-07-12T01:20:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4290;heap=153252;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:20:49.409Z,2026-07-11 20:20:49.409,23,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4290001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=186;gpio=5;device_seq=570;time_source=device_synced;device_timestamp_utc=2026-07-12T01:20:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4290;heap=153252;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:20:49.409Z,2026-07-11 20:20:49.409,24,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4290001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=282;gpio=6;device_seq=571;time_source=device_synced;device_timestamp_utc=2026-07-12T01:20:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4290;heap=153252;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T01:20:49.409Z,2026-07-11 20:20:49.409,25,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4290719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
plants.soil,2026-07-12T01:21:19.667Z,2026-07-11 20:21:19.667,26,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4320001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=292;gpio=1;device_seq=572;time_source=device_synced;device_timestamp_utc=2026-07-12T01:21:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4320;heap=153508;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:21:19.667Z,2026-07-11 20:21:19.667,27,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4320001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=270;gpio=4;device_seq=573;time_source=device_synced;device_timestamp_utc=2026-07-12T01:21:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4320;heap=153508;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:21:19.667Z,2026-07-11 20:21:19.667,28,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4320001,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=197;gpio=5;device_seq=574;time_source=device_synced;device_timestamp_utc=2026-07-12T01:21:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4320;heap=153508;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:21:19.667Z,2026-07-11 20:21:19.667,29,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4320001,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=296;gpio=6;device_seq=575;time_source=device_synced;device_timestamp_utc=2026-07-12T01:21:05.514Z;config_id=76db52b1;fault=dead_adc;rssi=-42;uptime_s=4320;heap=153508;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-12T01:21:19.667Z,2026-07-11 20:21:19.667,30,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4320719,ESP32,esp32_die,on_chip,die_temp,,29.20,degC,OK,,,,,name=c5yellow2;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=76db52b1;transport=wifi_poll,
plants.soil,2026-07-12T01:21:50.041Z,2026-07-11 20:21:50.041,31,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4350001,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,1,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=289;gpio=1;device_seq=576;time_source=device_synced;device_timestamp_utc=2026-07-12T01:21:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4350;heap=153516;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-12T01:21:50.041Z,2026-07-11 20:21:50.041,32,13bedb,n3jhsp,0.7.1,fleet_logger_0_1,4350001,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,0,,,SENSOR_FAULT,,,996.3,,name=c5yellow2;level=submerged;role=diag;spread=270;gpio=4;device_seq=577;time_source=device_synced;device_timestamp_utc=2026-07-12T01:21:35.514Z;config_id=76db52b1;fault=dead_adc;rssi=-41;uptime_s=4350;heap=153516;cal_tier=board-cal;cal_src=board_envelope_20260710;pressure_context_source=weather_openmeteo;transport=wifi_poll,
