# log_start_utc=2026-07-27T00:00:05.102Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-27T17:23:36.717Z,2026-07-27 12:23:36.717,14869,6762df,y9d41p,0.7.3,fleet_logger_0_1,529890036,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1479,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=22;gpio=35;device_seq=70651;time_source=device_synced;device_timestamp_utc=2026-07-27T17:23:16.840Z;config_id=257fa022;rssi=-55;uptime_s=529890;heap=195648;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T17:23:36.717Z,2026-07-27 12:23:36.717,14870,6762df,y9d41p,0.7.3,fleet_logger_0_1,529890792,ESP32,esp32_die,on_chip,die_temp,,53.33,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
plants.soil,2026-07-27T17:24:08.867Z,2026-07-27 12:24:08.867,14871,6762df,y9d41p,0.7.3,fleet_logger_0_1,529920036,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1547,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=21;gpio=36;device_seq=70652;time_source=device_synced;device_timestamp_utc=2026-07-27T17:23:46.840Z;config_id=257fa022;rssi=-55;uptime_s=529920;heap=195648;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:24:08.867Z,2026-07-27 12:24:08.867,14872,6762df,y9d41p,0.7.3,fleet_logger_0_1,529920036,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1625,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=31;gpio=39;device_seq=70653;time_source=device_synced;device_timestamp_utc=2026-07-27T17:23:46.840Z;config_id=257fa022;rssi=-55;uptime_s=529920;heap=195648;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:24:08.867Z,2026-07-27 12:24:08.867,14873,6762df,y9d41p,0.7.3,fleet_logger_0_1,529920036,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1365,,,OK,,,987.0,,name=classic;level=overwatered;role=disp;spread=46;gpio=34;device_seq=70654;time_source=device_synced;device_timestamp_utc=2026-07-27T17:23:46.840Z;config_id=257fa022;rssi=-55;uptime_s=529920;heap=195648;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:24:08.867Z,2026-07-27 12:24:08.867,14874,6762df,y9d41p,0.7.3,fleet_logger_0_1,529920036,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1473,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=18;gpio=35;device_seq=70655;time_source=device_synced;device_timestamp_utc=2026-07-27T17:23:46.840Z;config_id=257fa022;rssi=-55;uptime_s=529920;heap=195648;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-27T17:24:08.867Z,2026-07-27 12:24:08.867,14875,6762df,y9d41p,0.7.3,fleet_logger_0_1,529920791,ESP32,esp32_die,on_chip,die_temp,,52.22,degC,OK,,,,,name=classic;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=257fa022;transport=wifi_poll,
plants.soil,2026-07-27T17:24:39.186Z,2026-07-27 12:24:39.186,14876,6762df,y9d41p,0.7.3,fleet_logger_0_1,529950036,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1521,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=32;gpio=36;device_seq=70656;time_source=device_synced;device_timestamp_utc=2026-07-27T17:24:16.840Z;config_id=257fa022;rssi=-55;uptime_s=529950;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:24:39.186Z,2026-07-27 12:24:39.186,14877,6762df,y9d41p,0.7.3,fleet_logger_0_1,529950036,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1594,,,OK,,,987.0,,name=classic;level=well watered;role=disp;spread=27;gpio=39;device_seq=70657;time_source=device_synced;device_timestamp_utc=2026-07-27T17:24:16.840Z;config_id=257fa022;rssi=-55;uptime_s=529950;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-27T17:24:39.186Z,2026-07-27 12:24:39.186,14878,6762df,y9d41p,0.7.3,fleet_logger_0_1,529950036,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1346,,,OK,,,987.0,,name=classic;level=overwatered;role=disp;spread=43;gpio=34;device_seq=70658;time_source=device_synced;device_timestamp_utc=2026-07-27T17:24:16.840Z;config_id=257fa022;rssi=-55;uptime_s=529950;heap=195904;cal_tier=channel-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
