# log_start_utc=2026-07-28T00:00:13.822Z  tz_offset=-05:00  logger=fleet_logger_0_1  schema_version=1
# transport=wifi_poll  poll_cadence_s=30  logger=fleet_logger_0_1
# collected-while-host-runs: devices serve latest-reading-only; a host outage is a data gap, never backfilled (#582)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes
plants.soil,2026-07-28T00:03:49.364Z,2026-07-27 19:03:49.364,18846,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553860035,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1229,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=18;gpio=1;device_seq=73844;time_source=device_synced;device_timestamp_utc=2026-07-28T00:03:32.087Z;config_id=170b1c1e;rssi=-56;uptime_s=553860;heap=152620;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:03:49.364Z,2026-07-27 19:03:49.364,18847,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553860035,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1362,,,OK,,,983.6,,name=c5off1;level=well watered;role=disp;spread=18;gpio=4;device_seq=73845;time_source=device_synced;device_timestamp_utc=2026-07-28T00:03:32.087Z;config_id=170b1c1e;rssi=-56;uptime_s=553860;heap=152620;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:03:49.364Z,2026-07-27 19:03:49.364,18848,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553860035,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1205,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=16;gpio=5;device_seq=73846;time_source=device_synced;device_timestamp_utc=2026-07-28T00:03:32.087Z;config_id=170b1c1e;rssi=-56;uptime_s=553860;heap=152620;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:03:49.364Z,2026-07-27 19:03:49.364,18849,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553860035,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1601,,,OK,,,983.6,,name=c5off1;level=OK;role=disp;spread=15;gpio=6;device_seq=73847;time_source=device_synced;device_timestamp_utc=2026-07-28T00:03:32.087Z;config_id=170b1c1e;rssi=-56;uptime_s=553860;heap=152620;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T00:03:49.364Z,2026-07-27 19:03:49.364,18850,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553860719,ESP32,esp32_die,on_chip,die_temp,,23.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
plants.soil,2026-07-28T00:04:19.981Z,2026-07-27 19:04:19.981,18851,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553890035,UMLIFE_v2_TLC555,ch0,origplant,soil_moisture,1227,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=14;gpio=1;device_seq=73848;time_source=device_synced;device_timestamp_utc=2026-07-28T00:04:02.087Z;config_id=170b1c1e;rssi=-57;uptime_s=553890;heap=152620;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:04:19.981Z,2026-07-27 19:04:19.981,18852,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553890035,UMLIFE_v2_TLC555,ch1,origplant,soil_moisture,1361,,,OK,,,983.6,,name=c5off1;level=well watered;role=disp;spread=20;gpio=4;device_seq=73849;time_source=device_synced;device_timestamp_utc=2026-07-28T00:04:02.087Z;config_id=170b1c1e;rssi=-57;uptime_s=553890;heap=152620;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:04:19.981Z,2026-07-27 19:04:19.981,18853,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553890035,UMLIFE_v2_TLC555,ch2,origplant,soil_moisture,1204,,,OK,,,983.6,,name=c5off1;level=overwatered;role=disp;spread=10;gpio=5;device_seq=73850;time_source=device_synced;device_timestamp_utc=2026-07-28T00:04:02.087Z;config_id=170b1c1e;rssi=-57;uptime_s=553890;heap=152620;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.soil,2026-07-28T00:04:19.981Z,2026-07-27 19:04:19.981,18854,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553890035,UMLIFE_v2_TLC555,ch3,origplant,soil_moisture,1601,,,OK,,,983.6,,name=c5off1;level=OK;role=disp;spread=4;gpio=6;device_seq=73851;time_source=device_synced;device_timestamp_utc=2026-07-28T00:04:02.087Z;config_id=170b1c1e;rssi=-57;uptime_s=553890;heap=152620;cal_tier=board-cal;cal_src=wet_rederive_1236_20260719;pressure_context_source=weather_openmeteo;transport=wifi_poll,
plants.env,2026-07-28T00:04:19.981Z,2026-07-27 19:04:19.981,18855,2a89d4,8gtt1h,0.7.3,fleet_logger_0_1,553890719,ESP32,esp32_die,on_chip,die_temp,,24.70,degC,OK,,,,,name=c5off1;source=esp32_die;cal=uncalibrated_board_proxy;api=temperatureRead;config_id=170b1c1e;transport=wifi_poll,
