# plants telemetry experiment - schema_version=2 mode=experiment experiment_id=20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to subject=p1_48_hours_later_baseline_air_to_soil_settle_to sample_rate_s=1.0 logger=experiment_capture_0_1
# fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# log_start_utc=2026-07-01T17:11:43.280Z tz_offset=-05:00 mode=experiment - isolated experiment capture; NOT a monitor log (never stitch into the baseline)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,mode,subject,experiment_id,sample_rate_s,label
plants.env,2026-07-01T17:11:46.505Z,2026-07-01 12:11:46.505,34,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,4871,AS7263,as7263,breadboard_near_esp32,nir_760,393,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:46.583Z,2026-07-01 12:11:46.583,35,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,4871,AS7263,as7263,breadboard_near_esp32,nir_810,1090,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:46.650Z,2026-07-01 12:11:46.650,36,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,4871,AS7263,as7263,breadboard_near_esp32,nir_860,1308,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.soil,2026-07-01T17:11:46.883Z,2026-07-01 12:11:46.883,37,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,5672,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3150,,,OK,,,,,level=air-dry;role=diag;spread=53;gpio=36,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,s3
plants.soil,2026-07-01T17:11:46.967Z,2026-07-01 12:11:46.967,38,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,5672,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3122,,,OK,,,,,level=air-dry;role=diag;spread=36;gpio=39,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,s4
plants.soil,2026-07-01T17:11:47.033Z,2026-07-01 12:11:47.033,39,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,5672,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3192,,,OK,,,,,level=air-dry;role=diag;spread=52;gpio=34,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,s1
plants.soil,2026-07-01T17:11:47.117Z,2026-07-01 12:11:47.117,40,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,5672,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3103,,,OK,,,,,level=air-dry;role=diag;spread=42;gpio=35,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,s2
plants.env,2026-07-01T17:11:47.183Z,2026-07-01 12:11:47.183,41,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6000,SHT45,sht45,breadboard_near_esp32,ambient_temp,27044,27.22,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,sht45
plants.env,2026-07-01T17:11:47.267Z,2026-07-01 12:11:47.267,42,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6000,SHT45,sht45,breadboard_near_esp32,ambient_rh,27979,47.37,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,sht45
plants.env,2026-07-01T17:11:47.400Z,2026-07-01 12:11:47.400,43,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6000,AS7263,as7263,breadboard_near_esp32,nir_610,285,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:47.467Z,2026-07-01 12:11:47.467,44,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6000,AS7263,as7263,breadboard_near_esp32,nir_680,907,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:47.551Z,2026-07-01 12:11:47.551,45,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6000,AS7263,as7263,breadboard_near_esp32,nir_730,137,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:47.634Z,2026-07-01 12:11:47.634,46,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6000,AS7263,as7263,breadboard_near_esp32,nir_760,392,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:47.700Z,2026-07-01 12:11:47.700,47,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6000,AS7263,as7263,breadboard_near_esp32,nir_810,1089,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:47.784Z,2026-07-01 12:11:47.784,48,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6000,AS7263,as7263,breadboard_near_esp32,nir_860,1308,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.soil,2026-07-01T17:11:48.017Z,2026-07-01 12:11:48.017,49,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6806,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3149,,,OK,,,,,level=air-dry;role=diag;spread=44;gpio=36,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,s3
plants.soil,2026-07-01T17:11:48.097Z,2026-07-01 12:11:48.097,50,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6806,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3131,,,OK,,,,,level=air-dry;role=diag;spread=24;gpio=39,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,s4
plants.soil,2026-07-01T17:11:48.172Z,2026-07-01 12:11:48.172,51,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6806,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,3186,,,OK,,,,,level=air-dry;role=diag;spread=37;gpio=34,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,s1
plants.soil,2026-07-01T17:11:48.246Z,2026-07-01 12:11:48.246,52,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,6806,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,3096,,,OK,,,,,level=air-dry;role=diag;spread=34;gpio=35,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,s2
plants.env,2026-07-01T17:11:48.331Z,2026-07-01 12:11:48.331,53,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,7133,SHT45,sht45,breadboard_near_esp32,ambient_temp,27044,27.22,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,sht45
plants.env,2026-07-01T17:11:48.401Z,2026-07-01 12:11:48.401,54,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,7133,SHT45,sht45,breadboard_near_esp32,ambient_rh,28018,47.44,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,sht45
plants.env,2026-07-01T17:11:48.518Z,2026-07-01 12:11:48.518,55,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,7133,AS7263,as7263,breadboard_near_esp32,nir_610,284,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:48.606Z,2026-07-01 12:11:48.606,56,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,7133,AS7263,as7263,breadboard_near_esp32,nir_680,908,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:48.686Z,2026-07-01 12:11:48.686,57,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,7133,AS7263,as7263,breadboard_near_esp32,nir_730,137,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:48.751Z,2026-07-01 12:11:48.751,58,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,7133,AS7263,as7263,breadboard_near_esp32,nir_760,393,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
plants.env,2026-07-01T17:11:48.843Z,2026-07-01 12:11:48.843,59,7d53e6,Sprout ESP32,0.7.0,experiment_capture_0_1,7133,AS7263,as7263,breadboard_near_esp32,nir_810,1091,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p1_48_hours_later_baseline_air_to_soil_settle_to,20260701_171140_p1_48_hours_later_baseline_air_to_soil_settle_to,1.0,as7263
